participant_id	age	sex
sub-01	24	F
sub-02	22	F
sub-03	24	M
sub-04	23	M
sub-05	24	F
sub-06	24	F
sub-07	24	F
sub-08	23	M
sub-09	23	M
sub-10	24	M
sub-11	26	F
sub-12	22	M
sub-13	25	F
sub-14	29	F
