participant_id	age	sex
sub-01	27	M
sub-02	25	M
sub-03	36	W
sub-04	27	M
sub-05	25	W
sub-06	19	W
sub-07	28	M
sub-08	25	M
sub-09	26	M
sub-10	25	W
sub-11	32	M
