participant_id	age	sex
sub-01	25	F
sub-02	20	M
sub-03	20	M
sub-04	25	M
sub-05	24	F
sub-06	21	F
sub-07	24	M
sub-08	23	F
sub-09	23	M
sub-10	22	M
sub-11	22	M
sub-12	21	M
sub-13	25	M
sub-14	24	F
sub-15	21	F
sub-16	22	F
sub-17	25	M
sub-18	25	M
sub-19	21	M
sub-20	23	M
sub-21	26	F
sub-22	22	F
sub-23	22	M
