participant_id	age	sex
sub-03	30	M
sub-04	30	M
sub-06	30	M
sub-08	30	M
sub-09	30	M
sub-10	30	M
sub-11	30	M
sub-13	30	M
sub-14	30	M
sub-15	30	M
sub-16	30	M
sub-17	30	M
sub-18	30	M
sub-20	30	M
sub-21	30	M
sub-22	30	M
sub-25	30	M
sub-27	30	M
sub-28	30	M
sub-29	30	M
sub-31	30	M
sub-32	30	M
