participant_id	age	sex
sub-01	74	F
sub-02	64	M
sub-03	75	M
sub-04	69	F
sub-05	69	M
sub-06	69	F
sub-07	75	M
sub-08	83	F
sub-09	73	F
sub-10	61	M
sub-11	77	F
sub-12	77	F
sub-13	69	F
sub-14	89+	M
sub-15	84	F
sub-16	66	F
sub-17	75	F
sub-18	89+	F
