participant_id	age	sex
sub-01	29	F
sub-02	32	M
sub-03	24	M
sub-04	27	F
sub-06	29	M
sub-08	26	M
sub-09	26	F
sub-10	28	F
sub-11	31	M
sub-12	24	M
sub-13	30	F
sub-14	26	F
sub-16	20	F
sub-17	27	M
sub-18	29	F
sub-19	29	M
sub-20	26	F
sub-22	31	M
sub-23	29	F
sub-24	25	M
sub-25	23	M
sub-26	24	F
sub-27	28	M
sub-28	22	F
