participant_id	age	sex
sub-01	25	F
sub-02	29	F
sub-03	29	M
sub-04	26	F
sub-05	27	M
sub-06	27	F
sub-07	22	M
sub-08	31	M
sub-09	21	M
sub-10	30	F
sub-11	24	F
sub-12	29	M

