participant_id	age	sex
sub-01	19	M
sub-03	23	M
sub-04	21	F
sub-05	24	M
sub-08	25	M
sub-09	22	M
sub-10	24	M
sub-12	19	F
sub-14	19	M
sub-15	19	F
sub-16	25	M
sub-17	19	M
sub-18	21	M
sub-20	21	M
sub-21	24	M
sub-22	22	M
sub-24	19	F
sub-25	21	M
sub-27	19	M
sub-28	23	M
sub-29	23	M
sub-30	21	M
sub-31	21	F
sub-32	19	F
